MP Name,Constituency,State,House,Allocated Amount (₹),Amount Recommended (₹),Total Expenditure (₹),Utilization %,Completed Works,Recommended Works,Completion Rate %,Balance Not Yet Paid to Vendors (₹),Transaction Count,Successful Payments,Pending Payments,Average Rating,num_vendors,num_transactions,total_expenditure_ledger,top_vendor,top_vendor_share_pct,vendor_hhi,round_amount_txn_pct,payment_inprogress_pct,same_day_same_vendor_clusters,completed_count,avg_cost_zscore,high_cost_outlier_count,no_image_pct,no_rating_pct,round_amount_pct,max_desc_repeat,max_amount_repeat,pending_payment_ratio,util_completion_gap,unpaid_balance_pct,rule_score_raw,ml_anomaly_score,rule_score_scaled,risk_score,risk_level,reasons_text,checklist_text
Smt. Mahua Maji (2022-28),Sitting Rajya Sabha,Jharkhand,Rajya Sabha,232524001.2,199543815.0,163193927.0,85.82,150,465,32.26,36349888.0,598,598,0,,9.0,598.0,163193927.0,SAMEER TOPPO,35.96,24.61,10.7,0.0,63.0,150.0,-0.004976256173439797,0.0,99.33,100.0,7.33,2.0,53.0,0.0,53.559999999999995,22.27404454823861,46,32.8,56.1,46.8,Medium,Funds utilization (86%) is far ahead of physical completion (32%) — a gap of 54 points. | 99% of completed works have no geo/photo evidence uploaded. | Almost none of the completed works have received citizen/beneficiary feedback ratings. | The exact same rupee amount appears on 53 separate completed works.,Check for templated/cookie-cutter billing rather than work-specific costing. | Cross-check beneficiary feedback mechanism / conduct spot citizen verification. | Request site photographs / geo-tagged images for works missing visual evidence. | Verify that advance/interim payments correspond to actual physical progress on site.
Smt. Sulata Deo (2022-28),Sitting Rajya Sabha,Odisha,Rajya Sabha,196084721.4,166686484.0,89713285.0,85.01,115,315,36.51,76973199.0,305,302,3,,92.0,305.0,89713285.0,PRAGNYA PARAMITA  SAHOO,8.94,3.2,40.66,0.98,49.0,115.0,-0.07861331874522372,0.0,16.52,100.0,82.61,1.0,41.0,0.9836065573770493,48.50000000000001,85.79910879419921,54,18.0,65.9,46.7,Medium,Funds utilization (85%) is far ahead of physical completion (37%) — a gap of 49 points. | Almost none of the completed works have received citizen/beneficiary feedback ratings. | 83% of completed works are billed in suspiciously round figures. | The exact same rupee amount appears on 41 separate completed works. | 86% of expenditure is still an unpaid balance to vendors.,Ask for itemised cost estimates/bills rather than lump-sum round amounts. | Check for templated/cookie-cutter billing rather than work-specific costing. | Confirm vendor payment schedule and reasons for outstanding dues. | Cross-check beneficiary feedback mechanism / conduct spot citizen verification. | Verify that advance/interim payments correspond to actual physical progress on site.
Shri Mayankkumar Nayak (2024-30),Sitting Rajya Sabha,Gujarat,Rajya Sabha,147000000.0,92356983.0,19560868.0,62.83,20,171,11.7,72796115.0,66,66,0,,42.0,66.0,19560868.0,ASIAN CONSTRUCTION,8.39,3.6,53.03,0.0,5.0,20.0,-0.12887410663393226,0.0,15.0,100.0,80.0,1.0,10.0,0.0,51.129999999999995,372.1517623860045,54,17.9,65.9,46.7,Medium,Funds utilization (63%) is far ahead of physical completion (12%) — a gap of 51 points. | Almost none of the completed works have received citizen/beneficiary feedback ratings. | 80% of completed works are billed in suspiciously round figures. | The exact same rupee amount appears on 10 separate completed works. | 372% of expenditure is still an unpaid balance to vendors.,Ask for itemised cost estimates/bills rather than lump-sum round amounts. | Check for templated/cookie-cutter billing rather than work-specific costing. | Confirm vendor payment schedule and reasons for outstanding dues. | Cross-check beneficiary feedback mechanism / conduct spot citizen verification. | Verify that advance/interim payments correspond to actual physical progress on site.
Dr. Parmar Jashvantsinh Salamsinh (2024-30),Sitting Rajya Sabha,Gujarat,Rajya Sabha,147000000.0,108602244.0,38994089.0,73.88,62,370,16.76,69608155.0,104,93,11,,73.0,104.0,38994089.0,WEHEAR INNOVATIONS PRIVATE LIMITED,10.85,4.18,52.88,10.58,13.0,62.0,-0.10673186094845091,3.0,30.65,100.0,32.26,1.0,9.0,10.576923076923077,57.11999999999999,178.50950435077482,58,10.8,70.7,46.7,Medium,Funds utilization (74%) is far ahead of physical completion (17%) — a gap of 57 points. | Almost none of the completed works have received citizen/beneficiary feedback ratings. | 3 completed works cost far above the average for their work category (statistical outliers). | The exact same rupee amount appears on 9 separate completed works. | 179% of expenditure is still an unpaid balance to vendors.,Check for templated/cookie-cutter billing rather than work-specific costing. | Compare quoted cost of outlier works with category benchmark / schedule of rates (SOR). | Confirm vendor payment schedule and reasons for outstanding dues. | Cross-check beneficiary feedback mechanism / conduct spot citizen verification. | Verify that advance/interim payments correspond to actual physical progress on site.
LALJI VERMA,AMBEDKAR NAGAR,Uttar Pradesh,Lok Sabha,147000000.0,135165344.0,86165424.0,91.95,61,267,22.85,48999920.0,287,280,7,,40.0,287.0,86165424.0,MS SAKET TRADERS,18.49,10.21,6.62,2.44,37.0,61.0,0.13733404244734093,0.0,63.93,100.0,11.48,1.0,6.0,2.4390243902439024,69.1,56.86726499483134,56,14.4,68.3,46.7,Medium,Funds utilization (92%) is far ahead of physical completion (23%) — a gap of 69 points. | 64% of completed works have no geo/photo evidence uploaded. | Almost none of the completed works have received citizen/beneficiary feedback ratings. | The exact same rupee amount appears on 6 separate completed works. | 57% of expenditure is still an unpaid balance to vendors.,Check for templated/cookie-cutter billing rather than work-specific costing. | Confirm vendor payment schedule and reasons for outstanding dues. | Cross-check beneficiary feedback mechanism / conduct spot citizen verification. | Request site photographs / geo-tagged images for works missing visual evidence. | Verify that advance/interim payments correspond to actual physical progress on site.
Shri Subhash Barala (2024-30),Sitting Rajya Sabha,Haryana,Rajya Sabha,147000000.0,92126165.0,29532538.0,62.67,4,84,4.76,62593627.0,61,61,0,,28.0,61.0,29532538.0,THE BARTA CO OP  L AND C SOCIETY,12.09,6.25,3.28,0.0,2.0,4.0,0.42669725713005496,0.0,100.0,100.0,25.0,1.0,1.0,0.0,57.910000000000004,211.9480113764689,48,28.4,58.5,46.5,Medium,Funds utilization (63%) is far ahead of physical completion (5%) — a gap of 58 points. | 100% of completed works have no geo/photo evidence uploaded. | Almost none of the completed works have received citizen/beneficiary feedback ratings. | 212% of expenditure is still an unpaid balance to vendors.,Confirm vendor payment schedule and reasons for outstanding dues. | Cross-check beneficiary feedback mechanism / conduct spot citizen verification. | Request site photographs / geo-tagged images for works missing visual evidence. | Verify that advance/interim payments correspond to actual physical progress on site.
Amol Ramsing Kolhe,SHIRUR,Maharashtra,Lok Sabha,147000000.0,105981153.0,21557613.0,72.1,15,111,13.51,84423540.0,26,25,1,,15.0,26.0,21557613.0,NAGSHWAR MAJOOR SAHKARI SANSTHA LTD,13.92,8.27,42.31,3.85,6.0,15.0,0.4449422740811681,0.0,0.0,100.0,73.33,1.0,11.0,3.8461538461538463,58.589999999999996,391.6182185847756,54,16.9,65.9,46.3,Medium,Funds utilization (72%) is far ahead of physical completion (14%) — a gap of 59 points. | Almost none of the completed works have received citizen/beneficiary feedback ratings. | 73% of completed works are billed in suspiciously round figures. | The exact same rupee amount appears on 11 separate completed works. | 392% of expenditure is still an unpaid balance to vendors.,Ask for itemised cost estimates/bills rather than lump-sum round amounts. | Check for templated/cookie-cutter billing rather than work-specific costing. | Confirm vendor payment schedule and reasons for outstanding dues. | Cross-check beneficiary feedback mechanism / conduct spot citizen verification. | Verify that advance/interim payments correspond to actual physical progress on site.
Smt. Maya Naroliya (2024-30),Sitting Rajya Sabha,Madhya Pradesh,Rajya Sabha,147000000.0,106292558.0,70791767.0,72.31,16,156,10.26,35500791.0,181,172,9,,81.0,181.0,70791767.0,GRAM PANCHAYAT KADAIYASHAH,14.2,4.48,64.09,4.97,21.0,16.0,0.4867772943867114,0.0,43.75,100.0,62.5,1.0,4.0,4.972375690607735,62.050000000000004,50.14819166754235,54,17.0,65.9,46.3,Medium,Funds utilization (72%) is far ahead of physical completion (10%) — a gap of 62 points. | Almost none of the completed works have received citizen/beneficiary feedback ratings. | 62% of completed works are billed in suspiciously round figures. | The exact same rupee amount appears on 4 separate completed works. | 50% of expenditure is still an unpaid balance to vendors.,Ask for itemised cost estimates/bills rather than lump-sum round amounts. | Check for templated/cookie-cutter billing rather than work-specific costing. | Confirm vendor payment schedule and reasons for outstanding dues. | Cross-check beneficiary feedback mechanism / conduct spot citizen verification. | Verify that advance/interim payments correspond to actual physical progress on site.
Smt. Phulo Devi Netam (2026-32),Sitting Rajya Sabha,Chhattisgarh,Rajya Sabha,49000000.0,48777604.0,12348157.0,99.55,0,81,0.0,36429447.0,20,16,4,,12.0,20.0,12348157.0,Rameshwar Gupta,40.49,20.34,70.0,20.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,99.55,295.01930531009606,30,60.8,36.6,46.3,Medium,Funds utilization (100%) is far ahead of physical completion (0%) — a gap of 100 points. | 295% of expenditure is still an unpaid balance to vendors.,Confirm vendor payment schedule and reasons for outstanding dues. | Verify that advance/interim payments correspond to actual physical progress on site.
RAJEEV BHARDWAJ,KANGRA,Himachal Pradesh,Lok Sabha,179388967.11,173418823.0,81718389.0,96.67,208,628,33.12,91700434.0,658,652,6,,168.0,658.0,81718389.0,Project Officer Himurja Kangra at Dharamshala,6.91,2.05,39.82,0.91,93.0,208.0,-0.32210070832931287,0.0,51.44,100.0,38.46,2.0,31.0,0.911854103343465,63.550000000000004,112.2151759501769,46,31.7,56.1,46.3,Medium,Funds utilization (97%) is far ahead of physical completion (33%) — a gap of 64 points. | Almost none of the completed works have received citizen/beneficiary feedback ratings. | The exact same rupee amount appears on 31 separate completed works. | 112% of expenditure is still an unpaid balance to vendors.,Check for templated/cookie-cutter billing rather than work-specific costing. | Confirm vendor payment schedule and reasons for outstanding dues. | Cross-check beneficiary feedback mechanism / conduct spot citizen verification. | Verify that advance/interim payments correspond to actual physical progress on site.
Smt Harsimrat Kaur Badal,BHATINDA,Punjab,Lok Sabha,159775982.39,122829004.0,86764668.0,76.88,147,365,40.27,36064336.0,1509,1416,93,,454.0,1509.0,86764668.0,Sham Lal Gurpta,3.04,0.79,4.64,6.16,318.0,147.0,-0.2143713276002839,0.0,19.73,100.0,46.26,6.0,12.0,6.163021868787276,36.60999999999999,41.56569353783501,34,53.2,41.5,46.2,Medium,Almost none of the completed works have received citizen/beneficiary feedback ratings. | The same work description text is reused 6 times. | The exact same rupee amount appears on 12 separate completed works. | 42% of expenditure is still an unpaid balance to vendors.,Check for templated/cookie-cutter billing rather than work-specific costing. | Confirm vendor payment schedule and reasons for outstanding dues. | Cross-check beneficiary feedback mechanism / conduct spot citizen verification. | Verify these are genuinely distinct works and not duplicate/split entries.
DR. MANSUKH MANDAVIYA,PORBANDAR,Gujarat,Lok Sabha,147000000.0,140558455.0,35557268.0,95.62,74,306,24.18,105001187.0,89,86,3,,71.0,89.0,35557268.0,MSS MEDITECHNO,16.87,4.99,53.93,3.37,3.0,74.0,-0.12775058302803793,0.0,18.92,100.0,58.11,1.0,13.0,3.3707865168539324,71.44,295.30161597342067,54,16.7,65.9,46.2,Medium,Funds utilization (96%) is far ahead of physical completion (24%) — a gap of 71 points. | Almost none of the completed works have received citizen/beneficiary feedback ratings. | 58% of completed works are billed in suspiciously round figures. | The exact same rupee amount appears on 13 separate completed works. | 295% of expenditure is still an unpaid balance to vendors.,Ask for itemised cost estimates/bills rather than lump-sum round amounts. | Check for templated/cookie-cutter billing rather than work-specific costing. | Confirm vendor payment schedule and reasons for outstanding dues. | Cross-check beneficiary feedback mechanism / conduct spot citizen verification. | Verify that advance/interim payments correspond to actual physical progress on site.
BUNTY VIVEK SAHU,CHHINDWARA,Madhya Pradesh,Lok Sabha,147000000.0,99480130.0,55619616.0,67.67,100,476,21.01,43860514.0,443,437,6,,273.0,443.0,55619616.0,TELI SAMAJ SANGHTAN PANDURNA,3.6,0.92,77.43,1.35,27.0,100.0,-0.36185417528238534,0.0,41.0,100.0,62.0,1.0,35.0,1.3544018058690745,46.66,78.85799499227035,54,16.3,65.9,46.1,Medium,Funds utilization (68%) is far ahead of physical completion (21%) — a gap of 47 points. | Almost none of the completed works have received citizen/beneficiary feedback ratings. | 62% of completed works are billed in suspiciously round figures. | The exact same rupee amount appears on 35 separate completed works. | 79% of expenditure is still an unpaid balance to vendors.,Ask for itemised cost estimates/bills rather than lump-sum round amounts. | Check for templated/cookie-cutter billing rather than work-specific costing. | Confirm vendor payment schedule and reasons for outstanding dues. | Cross-check beneficiary feedback mechanism / conduct spot citizen verification. | Verify that advance/interim payments correspond to actual physical progress on site.
PARTHA BHOWMICK,BARRACKPUR,West Bengal,Lok Sabha,147000000.0,141285236.0,31114929.0,96.11,4,32,12.5,110170307.0,11,11,0,,8.0,11.0,31114929.0,UNITECH INSULATION,48.22,32.95,9.09,0.0,1.0,4.0,1.0735064065092703,1.0,0.0,100.0,50.0,1.0,1.0,0.0,83.61,354.07539255513007,46,30.8,56.1,46.0,Medium,Funds utilization (96%) is far ahead of physical completion (12%) — a gap of 84 points. | Almost none of the completed works have received citizen/beneficiary feedback ratings. | 50% of completed works are billed in suspiciously round figures. | 354% of expenditure is still an unpaid balance to vendors.,Ask for itemised cost estimates/bills rather than lump-sum round amounts. | Confirm vendor payment schedule and reasons for outstanding dues. | Cross-check beneficiary feedback mechanism / conduct spot citizen verification. | Verify that advance/interim payments correspond to actual physical progress on site.
VISHAL,SANGLI,Maharashtra,Lok Sabha,147000000.0,90905332.0,21614077.0,61.84,11,84,13.1,69291255.0,22,20,2,,19.0,22.0,21614077.0,GANESH MAJUR SAHAKARI SANSTHALTD LINGNOOR,9.23,5.78,50.0,9.09,0.0,11.0,0.4430221312222822,0.0,0.0,100.0,54.55,1.0,6.0,9.090909090909092,48.74,320.58391852680086,54,16.2,65.9,46.0,Medium,Funds utilization (62%) is far ahead of physical completion (13%) — a gap of 49 points. | Almost none of the completed works have received citizen/beneficiary feedback ratings. | 55% of completed works are billed in suspiciously round figures. | The exact same rupee amount appears on 6 separate completed works. | 321% of expenditure is still an unpaid balance to vendors.,Ask for itemised cost estimates/bills rather than lump-sum round amounts. | Check for templated/cookie-cutter billing rather than work-specific costing. | Confirm vendor payment schedule and reasons for outstanding dues. | Cross-check beneficiary feedback mechanism / conduct spot citizen verification. | Verify that advance/interim payments correspond to actual physical progress on site.
